Date,Open,High,Low,Close,Adj Close,Volume,Days
2021-04-29,15.7675,15.835,15.3575,15.595,15.595,4201200,808
2021-04-30,15.035,15.1325,14.8175,14.955,14.955,3538400,809
2021-05-03,15.145,15.475,15.125,15.4175,15.4175,4180800,810
2021-05-04,15.96,16.067499,15.6925,16.049999,16.049999,4573200,811
2021-05-05,16.297501,16.475,15.7525,15.92,15.92,4366800,812
2021-05-06,16.0725,16.092501,15.6325,15.83,15.83,2783200,813
2021-05-07,15.61,15.975,15.5125,15.8825,15.8825,3338800,814
2021-05-10,16.205,16.23,15.5425,15.95,15.95,4406000,815
2021-05-11,15.5825,16.272499,15.565,16.23,16.23,3942400,816
2021-05-12,16.385,16.8225,16.385,16.485001,16.485001,5108400,817
2021-05-13,15.5925,15.925,15.1375,15.4725,15.4725,6242400,818
2021-05-14,15.8925,16.08,15.82,16.025,16.025,3304800,819
2021-05-17,16.139999,16.475,16.115,16.467501,16.467501,3112400,820
2021-05-18,16.309999,16.4825,15.4725,16.105,16.105,6158400,821
2021-05-19,15.3175,15.3175,14.4675,15.115,15.115,8204000,822
2021-05-20,15.0075,15.07,14.4075,14.4725,14.4725,4669600,823
2021-05-21,15.1625,15.3375,15.05,15.305,15.305,3646800,824
2021-05-24,15.6925,16.25,15.57,16.1525,16.1525,4067200,825
2021-05-25,16.174999,16.334999,16.002501,16.094999,16.094999,2835600,826
2021-05-26,15.975,16.3475,15.9,16.295,16.295,2678000,827
2021-05-27,16.2775,16.5725,16.182501,16.5,16.5,3742000,828
2021-05-28,16.674999,16.7425,16.2125,16.415001,16.415001,2601200,829
2021-06-01,17.225,17.469999,16.797501,17.059999,17.059999,4675600,830
2021-06-02,17.225,17.51,17.08,17.4475,17.4475,2635600,831
2021-06-03,17.565001,17.5975,17.1625,17.5075,17.5075,2999600,832
2021-06-04,17.815001,17.8475,17.52,17.695,17.695,1688000,833
2021-06-07,17.754999,17.9,17.592501,17.7425,17.7425,1450400,834
2021-06-08,17.615,18.18,17.4,18.165001,18.165001,2980400,835
2021-06-09,18.247499,18.3225,17.844999,17.965,17.965,1842400,836
2021-06-10,18.262501,18.3825,17.452499,18.137501,18.137501,3208400,837
2021-06-11,18.192499,18.3825,18.1625,18.26,18.26,1464400,838
2021-06-14,18.5,18.6625,18.297501,18.450001,18.450001,1846800,839
2021-06-15,18.7075,18.9375,18.674999,18.934999,18.934999,2165600,840
2021-06-16,18.842501,19.262501,18.762501,18.775,18.775,3507600,841
2021-06-17,18.8675,18.922501,17.66,18.192499,18.192499,4526000,842
2021-06-18,18.055,18.625,18.055,18.387501,18.387501,2150000,843
2021-06-21,18.450001,19.135,18.387501,19.1,19.1,2840000,844
2021-06-22,19.0825,19.315001,18.955,19.200001,19.200001,1942000,845
2021-06-23,19.7125,19.8125,19.342501,19.459999,19.459999,2490000,846
2021-06-24,19.25,19.612499,19.1975,19.5725,19.5725,1737600,847
2021-06-25,19.692499,19.907499,19.237499,19.8675,19.8675,1745200,848
2021-06-28,19.7225,19.735001,19.219999,19.35,19.35,2402800,849
2021-06-29,19.65,19.795,19.299999,19.6,19.6,1788400,850
2021-06-30,19.625,19.9575,19.3925,19.557501,19.557501,2399600,851
2021-07-01,20.514999,20.647499,19.915001,20.075001,20.075001,3621600,852
2021-07-02,19.99,20.42,19.83,20.35,20.35,2044000,853
2021-07-06,20.075001,20.105,19.012501,19.485001,19.485001,4964000,854
2021-07-07,19.48,19.674999,18.217501,18.5275,18.5275,5000000,855
2021-07-08,18.6,19.1975,18.325001,19.195,19.195,2933200,856
2021-07-09,19.555,19.9575,19.512501,19.860001,19.860001,2378400,857
2021-07-12,19.514999,19.875,19.26,19.809999,19.809999,1689600,858
2021-07-13,20.0075,20.58,19.834999,20.5,20.5,2948800,859
2021-07-14,20.4925,20.5275,19.035,19.3825,19.3825,3690000,860
2021-07-15,18.959999,19.424999,18.875,18.9125,18.9125,2149600,861
2021-07-16,19.200001,19.3225,18.42,18.98,18.98,3176400,862
2021-07-19,17.844999,17.8675,16.145,16.497499,16.497499,9446800,863
2021-07-20,16.377501,17.0175,15.955,16.950001,16.950001,4234400,864
2021-07-21,17.559999,18.33,17.559999,18.2075,18.2075,4592400,865
2021-07-22,18.487499,19.025,18.23,18.83,18.83,2740800,866
2021-07-23,18.887501,19.112499,18.73,19.077499,19.077499,1569600,867
2021-07-26,18.9175,19.262501,18.7325,19.23,19.23,2265600,868
2021-07-27,19.192499,19.280001,18.7775,19.0975,19.0975,2289600,869
2021-07-28,19.2325,19.465,19.09,19.2675,19.2675,1496000,870
2021-07-29,19.6625,20.030001,19.575001,19.977501,19.977501,2077600,871
2021-07-30,20.02,20.262501,19.827499,19.977501,19.977501,2066000,872
2021-08-02,19.762501,19.82,18.4,18.834999,18.834999,4692400,873
2021-08-03,18.059999,18.6775,17.885,18.612499,18.612499,3474400,874
2021-08-04,17.7075,18.125,17.4175,17.432501,17.432501,5991200,875
2021-08-05,17.57,18.1325,17.5525,18.102501,18.102501,2493200,876
2021-08-06,18.3825,18.445,17.584999,17.7575,17.7575,3601600,877
2021-08-09,16.952499,17.102501,16.5175,17.0525,17.0525,4774400,878
2021-08-10,17.3025,18.025,17.2675,17.815001,17.815001,3007200,879
2021-08-11,17.469999,18.295,17.2575,18.2875,18.2875,3109600,880
2021-08-12,18.17,18.2925,17.8375,18.1325,18.1325,2084000,881
2021-08-13,18.1425,18.225,17.549999,17.6425,17.6425,2074400,882
2021-08-16,16.862499,17.514999,16.540001,17.362499,17.362499,3239600,883
2021-08-17,17.07,17.452499,16.85,17.014999,17.014999,2168800,884
2021-08-18,17.122499,17.192499,16.0975,16.139999,16.139999,4509200,885
2021-08-19,15.3825,15.79,15.025,15.71,15.71,7125600,886
2021-08-20,15.095,15.3875,14.7675,14.7725,14.7725,5473200,887
2021-08-23,16.0875,16.629999,16.075001,16.4025,16.4025,5562800,888
2021-08-24,16.987499,17.565001,16.969999,17.514999,17.514999,4219200,889
2021-08-25,17.475,17.950001,17.299999,17.815001,17.815001,3056400,890
2021-08-26,17.4025,17.8025,17.195,17.577499,17.577499,3273600,891
2021-08-27,17.9575,18.147499,17.895,18.0725,18.0725,2970800,892
2021-08-30,18.07,18.385,17.85,18.237499,18.237499,2836800,893
2021-08-31,18.09,18.325001,17.940001,18,18,1913200,894
2021-09-01,17.497499,18.1425,17.375,17.924999,17.924999,3678800,895
2021-09-02,18.727501,19.092501,18.66,18.6775,18.6775,4564400,896
2021-09-03,18.6775,18.8825,18.4275,18.51,18.51,2099200,897
2021-09-07,17.997499,18.297501,17.862499,18.0375,18.0375,2161200,898
2021-09-08,18.594999,18.6075,18.2125,18.370001,18.370001,2037200,899
2021-09-09,17.82,18.545,17.575001,17.7875,17.7875,3887600,900
2021-09-10,18.672501,18.700001,18.459999,18.557501,18.557501,2522800,901
2021-09-13,18.969999,19.1675,18.7875,19.01,19.01,2626800,902
2021-09-14,19.205,19.2225,18.6875,18.842501,18.842501,1876000,903
2021-09-15,19.622499,20.040001,19.6075,19.690001,19.690001,5333200,904
2021-09-16,19.612499,19.825001,19.23,19.7075,19.7075,2092000,905
2021-09-17,19.3925,19.532499,19.115,19.4,19.4,2011200,906
2021-09-20,18.852501,19.025,18.33,18.865,18.865,2750000,907
2021-09-21,18.93,18.9575,18.297501,18.870001,18.870001,1732800,908
2021-09-22,19.3475,19.665001,19.217501,19.4925,19.4925,1730800,909
2021-09-23,19.684999,20.215,19.6675,20.137501,20.137501,3146400,910
2021-09-24,20.0725,20.5625,20.0725,20.4375,20.4375,2966400,911
2021-09-27,21.217501,21.4375,21.120001,21.307501,21.307501,3558000,912
2021-09-28,21.7675,21.8125,20.807501,20.942499,20.942499,3584000,913
2021-09-29,21.0625,21.497499,20.817499,20.9175,20.9175,1497600,914
2021-09-30,20.475,21.66,20.190001,21.055,21.055,5585600,915
2021-10-01,21.155001,21.7775,20.9825,21.65,21.65,2236800,916
2021-10-04,22.309999,23.0625,22.309999,22.6075,22.6075,2792400,917
2021-10-05,23.1975,23.5375,23.08,23.5,23.5,2492400,918
2021-10-06,22.7925,22.795,22.1775,22.297501,22.297501,3146400,919
2021-10-07,22.1975,23.254999,21.987499,23.2425,23.2425,2480800,920
2021-10-08,23.555,23.764999,22.967501,23.24,23.24,2179600,921
2021-10-11,24.012501,24.235001,23.82,23.855,23.855,1899200,922
2021-10-12,23.977501,24.275,23.5825,23.860001,23.860001,1534800,923
2021-10-13,23.477501,24.1325,23.26,23.9625,23.9625,2662400,924
2021-10-14,24.317499,24.450001,23.91,24.397499,24.397499,1866000,925
2021-10-15,24.725,24.862499,24.3925,24.577499,24.577499,1515200,926
2021-10-18,25.01,25.1625,24.219999,24.395,24.395,2312000,927
2021-10-19,24.3375,25.0825,24.157499,24.6975,24.6975,1779200,928
2021-10-20,24.395,25.3575,24.25,25.295,25.295,2739600,929
2021-10-21,24.8025,25,23.785,24.577499,24.577499,3652400,930
2021-10-22,24.7425,24.9175,24.297501,24.9175,24.9175,1823200,931
2021-10-25,25.18,25.387501,24.815001,24.8575,24.8575,1877200,932
2021-10-26,25.067499,25.43,24.9175,25.2775,25.2775,1347600,933
2021-10-27,24.6425,25.049999,24.084999,24.092501,24.092501,2641200,934
2021-10-28,24.045,24.452499,23.6525,24.450001,24.450001,1831200,935
2021-10-29,24,24.379999,23.6625,24.122499,24.122499,1578400,936
2021-11-01,24.709999,24.775,24.375,24.4,24.4,1101600,937
2021-11-02,24.25,24.59,24.0825,24.459999,24.459999,835200,938
2021-11-03,23.4125,23.684999,22.612499,22.7775,22.7775,4234000,939
2021-11-04,24.297501,24.3825,22.3675,22.6175,22.6175,4171600,940
2021-11-05,23.2675,24.094999,22.93,23.924999,23.924999,2820400,941
2021-11-08,23.9925,24.4475,23.975,24.407499,24.407499,1310400,942
2021-11-09,24.4725,24.9375,24.25,24.9125,24.9125,1922800,943
2021-11-10,24.785,24.9725,23.352501,23.6625,23.6625,3026400,944
2021-11-11,23.752501,24.030001,23.262501,23.5725,23.5725,1420000,945
2021-11-12,23.24,23.6,23.094999,23.370001,23.370001,1831200,946
2021-11-15,22.9125,23.475,22.74,23.41,23.41,2230400,947
2021-11-16,23.424999,23.7875,23.1625,23.557501,23.557501,1258800,948
2021-11-17,23.309999,23.342501,22.217501,22.67,22.67,2638800,949
2021-11-18,23,23.25,22.5625,23.105,23.105,2867600,950
2021-11-19,22.5875,22.6875,21.5625,21.717501,21.717501,2564400,951
2021-11-22,21.9125,22.639999,21.8675,22.309999,22.309999,1861200,952
2021-11-23,23.105,23.809999,23.105,23.7575,23.7575,2640000,953
2021-11-24,23.43,23.895,23.4175,23.5175,23.5175,1376800,954
2021-11-26,20.682501,20.702499,17.625,18.370001,18.370001,10862000,955
2021-11-29,20.035,20.1675,18.445,18.817499,18.817499,7224800,956
2021-11-30,17.7575,18.0375,16.1,17.127501,17.127501,13076000,957
2021-12-01,17.940001,18.24,16.4725,16.627501,16.627501,6904800,958
2021-12-02,16.26,17.6625,16.004999,17.4575,17.4575,5779200,959
2021-12-03,18.442499,18.575001,17.030001,17.365,17.365,4570800,960
2021-12-06,18.055,19.219999,17.875,19.055,19.055,4686800,961
2021-12-07,19.629999,20.4825,19.6075,19.855,19.855,4857200,962
2021-12-08,19.995001,20.6325,19.9575,20.504999,20.504999,1922400,963
2021-12-09,20.16,20.25,19.442499,19.469999,19.469999,1814800,964
2021-12-10,19.98,20.25,19.6675,20.184999,20.184999,1802400,965
2021-12-13,19.862499,20.2875,19.635,19.790001,19.790001,1552800,966
2021-12-14,19.295,19.6,18.950001,19.370001,19.370001,1970400,967
2021-12-15,19.172501,19.905001,18.8675,19.83,19.83,2308800,968
2021-12-16,19.8125,20.4025,19.577499,19.959999,19.959999,1847600,969
2021-12-17,19.532499,19.6075,18.82,19.0975,19.0975,1792800,970
2021-12-20,17.887501,18.545,17.125,18.504999,18.504999,5342400,971
2021-12-21,19.182501,19.715,18.9825,19.672501,19.672501,2650000,972
2021-12-22,19.51,20.27,19.387501,20.245001,20.245001,2031600,973
2021-12-23,20.2775,20.83,20.1675,20.745001,20.745001,1825200,974
2021-12-27,20.6425,21.934999,20.514999,21.799999,21.799999,2442800,975
2021-12-28,22.0725,22.309999,21.8375,21.9375,21.9375,1552000,976
2021-12-29,21.827499,22.719999,21.715,22.27,22.27,2216800,977
2021-12-30,22.49,22.7925,22.25,22.2875,22.2875,1358400,978
2021-12-31,22.15,22.365,21.450001,21.695,21.695,1454000,979
2022-01-03,21.4375,22.360001,21.4,22.165001,22.165001,2436000,980
2022-01-04,22.535,23.084999,22.4625,22.727501,22.727501,1945600,981
2022-01-05,23.1625,23.372499,22.5275,22.5425,22.5425,2658000,982
2022-01-06,23.75,23.922501,23.42,23.6,23.6,2262800,983
2022-01-07,23.6775,23.7675,23.225,23.452499,23.452499,1541200,984
2022-01-10,23.432501,23.5875,22.780001,23.0375,23.0375,1866400,985
2022-01-11,23.65,24.695,23.3475,24.575001,24.575001,2857600,986
2022-01-12,24.77,25.3925,24.75,25.147499,25.147499,3184000,987
2022-01-13,25.299999,25.424999,24.615,24.655001,24.655001,1875600,988
2022-01-14,25.375,26.125,25.342501,26.02,26.02,2911200,989
2022-01-18,26.445,26.997499,26.237499,26.897499,26.897499,2794000,990
2022-01-19,27.184999,27.674999,26.8825,26.959999,26.959999,2477600,991
2022-01-20,27.102501,27.924999,26.6175,26.665001,26.665001,2314800,992
2022-01-21,26.852501,27.165001,26.1675,26.780001,26.780001,3143600,993
2022-01-24,26.045,26.285,25.067499,26.172501,26.172501,4170400,994
2022-01-25,26.014999,27.045,25.977501,26.82,26.82,1650000,995
2022-01-26,27.49,28.157499,27.192499,27.42,27.42,2134800,996
2022-01-27,28.299999,28.3125,27.15,27.577499,27.577499,1904000,997
2022-01-28,28.2325,28.525,27.202499,27.6625,27.6625,1680800,998
2022-01-31,27.865,28.0625,27.1425,28.022499,28.022499,1225200,999
2022-02-01,27.525,28.275,27.275,28.059999,28.059999,1436400,1000
2022-02-02,28.295,28.3575,27.4275,28.120001,28.120001,1520000,1001
2022-02-03,27.745001,29.200001,27.549999,28.969999,28.969999,1950800,1002
2022-02-04,29.932501,30.49,29.895,30.120001,30.120001,2281600,1003
2022-02-07,29.9475,30.352501,29.825001,30.0275,30.0275,1565600,1004
2022-02-08,29.174999,29.272499,28.362499,29.040001,29.040001,2338000,1005
2022-02-09,29.272499,29.77,29.059999,29.5975,29.5975,1859200,1006
2022-02-10,29.397499,30.4,29.08,29.379999,29.379999,2238800,1007
2022-02-11,29.8225,31.445,29.762501,30.932501,30.932501,3277600,1008
2022-02-14,30.245001,31.91,30.0975,31.43,31.43,3558400,1009
2022-02-15,29.445,29.612499,28.809999,29.5,29.5,3894000,1010
2022-02-16,30.209999,30.907499,28.809999,28.8225,28.8225,3703200,1011
2022-02-17,28.862499,29.672501,28.68,29.450001,29.450001,2620800,1012
2022-02-18,28.5375,30.172501,28.334999,30,30,3210000,1013
2022-02-22,31.924999,31.997499,30.4575,30.7125,30.7125,4155200,1014
2022-02-23,31.09,32.377499,30.875,31.389999,31.389999,3407200,1015
2022-02-24,34.950001,35,30.2075,31.3825,31.3825,7954000,1016
2022-02-25,30.7075,31.1875,29.6425,30.907499,30.907499,3374400,1017
2022-02-28,32.3675,33.057499,31.7575,32.360001,32.360001,4329600,1018
2022-03-01,34.932499,36.947498,34.727501,36.3675,36.3675,9554400,1019
2022-03-02,38.5625,40.557499,36.25,39.720001,39.720001,8168000,1020
2022-03-03,39.427502,41.0075,38.665001,39.474998,39.474998,6163200,1021
2022-03-04,41.889999,45,41.419998,44.345001,44.345001,7772800,1022
2022-03-07,44.875,47.787498,44.217499,46.755001,46.755001,9047600,1023
2022-03-08,49.192501,51.375,44.5,48.455002,48.455002,16346000,1024
2022-03-09,43.0075,44.209999,35,38.302502,38.302502,19306400,1025
2022-03-10,39.567501,39.9025,36.080002,37.6675,37.6675,6456000,1026
2022-03-11,38.567501,40.145,37.974998,39.8825,39.8825,6420800,1027
2022-03-14,37.512501,37.512501,35.642502,36.612499,36.612499,5370000,1028
2022-03-15,33.877499,35.025002,32.662498,33.400002,33.400002,7536800,1029
2022-03-16,35.200001,35.599998,32.599998,32.922501,32.922501,3401600,1030
2022-03-17,36.4375,38.224998,36.189999,37.502499,37.502499,4819200,1031
2022-03-18,37.982498,38.625,37.4175,38.392502,38.392502,2938800,1032
2022-03-21,40.817501,42.622501,40.66,42.529999,42.529999,3557600,1033
2022-03-22,41.834999,42.625,40.634998,41.6325,41.6325,2911600,1034
2022-03-23,44.0075,44.935001,43.557499,44.375,44.375,3268000,1035
2022-03-24,43.877499,43.9575,41.6875,42.162498,42.162498,3326000,1036
2022-03-25,41.122501,44.025002,40.752499,42.8675,42.8675,4338400,1037
2022-03-28,39.715,40.450001,36.755001,37.297501,37.297501,4628800,1038
2022-03-29,35.5425,39.427502,35.375,39.259998,39.259998,4305600,1039
2022-03-30,40.779999,41.422501,40.202499,40.799999,40.799999,2046400,1040
2022-03-31,39.695,40.709999,37.439999,38.325001,38.325001,4168800,1041
2022-04-01,38.060001,39.5,37.942501,39.125,39.125,2763600,1042
2022-04-04,41.3325,41.794998,40.25,41.4925,41.4925,2407200,1043
2022-04-05,41.952499,42.310001,39.3675,39.637501,39.637501,2498000,1044
2022-04-06,41.055,41.7225,37.5275,38.2575,38.2575,3746000,1045
2022-04-07,38.575001,39.060001,36.779999,38.7075,38.7075,3019200,1046
2022-04-08,38.192501,39.950001,37.939999,39.627499,39.627499,1444800,1047
2022-04-11,37.41,38.487499,36.922501,38.1675,38.1675,2308400,1048
2022-04-12,40.224998,41.407501,40.185001,41.067501,41.067501,2572000,1049
2022-04-13,42.1175,43.452499,40.805,43.262501,43.262501,2780800,1050
2022-04-14,42.165001,44.875,41.974998,43.977501,43.977501,2666400,1051
2022-04-18,45.055,45.907501,44.172501,44.5825,44.5825,2594000,1052
2022-04-19,42.195,42.217499,40.3475,40.68,40.68,3839200,1053
2022-04-20,41.657501,41.952499,39.7575,41.137501,41.137501,2199600,1054
2022-04-21,42.395,43.227501,41.157501,42.119999,42.119999,2468800,1055
2022-04-22,40.892502,41.407501,39.955002,39.982498,39.982498,1718000,1056
2022-04-25,36.630001,38.900002,36.002499,38.587502,38.587502,2888400,1057
2022-04-26,39.290001,40.5,38.262501,39.955002,39.955002,1887200,1058
2022-04-27,38.814999,40.099998,38.525002,39.805,39.805,1365600,1059
2022-04-28,39.75,41.1875,39.34,41.0425,41.0425,1952800,1060
2022-04-29,41.727501,42.4725,39.869999,40.0425,40.0425,1855600,1061
2022-05-02,38.66,41.392502,38.18,41.34,41.34,1811600,1062
2022-05-03,40.02,40.834999,39.272499,39.91,39.91,1390800,1063
2022-05-04,42.3325,43.665001,41.744999,43.177502,43.177502,4661600,1064
2022-05-05,45.025002,45.18,42.25,43.447498,43.447498,2492400,1065
2022-05-06,44.552502,45.182499,43.247501,45.0275,45.0275,2182800,1066
2022-05-09,42.7775,42.967499,39.365002,39.665001,39.665001,3126000,1067
2022-05-10,40.127499,40.400002,37.612499,37.814999,37.814999,2048400,1068
2022-05-11,40.737499,41.939999,40.25,41.1525,41.1525,2044400,1069
2022-05-12,41.247501,42.25,40.75,42.044998,42.044998,1470000,1070
2022-05-13,43,43.982498,42.580002,43.862499,43.862499,1736400,1071
2022-05-16,43.465,45.7225,43.395,45.424999,45.424999,2094000,1072
2022-05-17,45.317501,45.895,43.125,43.380001,43.380001,1636000,1073
2022-05-18,44.285,44.337502,40.779999,41.467499,41.467499,2063600,1074
2022-05-19,40.7425,43.400002,40.682499,42.610001,42.610001,1694800,1075
2022-05-20,43.205002,43.762501,42.220001,43.587502,43.587502,1199600,1076
2022-05-23,43.369999,44.325001,42.955002,44.0975,44.0975,2997200,1077
2022-05-24,44.352501,45.162498,43.685001,44.3825,44.3825,1208800,1078
2022-05-25,44.5825,45.002499,43.9375,44.845001,44.845001,976400,1079
2022-05-26,45.459999,47.400002,45.400002,46.950001,46.950001,2072900,1080
2022-05-27,46.549999,47.84,46.369999,47.830002,47.830002,929600,1081
2022-05-31,50.25,50.560001,46.779999,47.799999,47.799999,2049200,1082
2022-06-01,48.970001,49.389999,47.849998,47.93,47.93,1058600,1083
2022-06-02,48.34,50,47.84,49.799999,49.799999,1339300,1084
2022-06-03,49.68,52.169998,49.439999,52.07,52.07,1574000,1085
2022-06-06,51.700001,51.830002,50.52,51.080002,51.080002,1113200,1086
2022-06-07,51.619999,53.279999,51.09,53.139999,53.139999,1513200,1087
2022-06-08,53.639999,55.689999,52.970001,55.490002,55.490002,1695400,1088
2022-06-09,54.450001,55.09,54.130001,54.57,54.57,1047000,1089
2022-06-10,53.400002,54,51.5,53.389999,53.389999,1778000,1090
2022-06-13,52.389999,54.509998,50.529999,53.650002,53.650002,2081400,1091
2022-06-14,54.330002,55.279999,50.23,51.419998,51.419998,1735300,1092
2022-06-15,50.959999,51.939999,49.110001,49.790001,49.790001,1549900,1093
2022-06-16,49.529999,51.610001,47.900002,50.540001,50.540001,1857800,1094
2022-06-17,49.32,49.560001,44.349998,45.77,45.77,4249600,1095
2022-06-21,46.91,47.779999,46.060001,46.490002,46.490002,1099700,1096
2022-06-22,41.009998,44.610001,40.68,43.130001,43.130001,2774600,1097
2022-06-23,43.82,44.049999,40.68,40.720001,40.720001,1918900,1098
2022-06-24,41.939999,43.849998,41.400002,42.830002,42.830002,1367200,1099
2022-06-27,42.959999,44.990002,42.060001,44.540001,44.540001,1403200,1100
2022-06-28,45.889999,47.099998,45.25,46.650002,46.650002,1601600,1101
2022-06-29,47.740002,48.32,44.610001,44.610001,44.610001,1665700,1102
2022-06-30,43.650002,43.869999,41.48,41.860001,41.860001,1634500,1103
2022-07-01,43.450001,43.700001,42.169998,42.970001,42.970001,1110900,1104
2022-07-05,39.549999,39.560001,34.259998,35.599998,35.599998,5412700,1105
2022-07-06,34.34,35.060001,32.549999,34.599998,34.599998,4066700,1106
2022-07-07,36.919998,38.290001,36.75,37.18,37.18,2698000,1107
2022-07-08,39.330002,39.599998,37.84,39.200001,39.200001,2621400,1108
2022-07-11,38.490002,39.790001,37.34,39.080002,39.080002,1233100,1109
2022-07-12,35.630001,36.139999,33.689999,33.939999,33.939999,3596500,1110
2022-07-13,34.240002,35.450001,33.43,34.34,34.34,2928300,1111
2022-07-14,32.439999,34.299999,31.02,33.860001,33.860001,3834200,1112
2022-07-15,34.91,35.43,34.02,34.650002,34.650002,2251600,1113
2022-07-18,37.68,38.169998,37.23,37.419998,37.419998,2246800,1114
2022-07-19,36.66,38.700001,36.650002,38.57,38.57,1473900,1115
2022-07-20,37.77,38.82,37.16,38.25,38.25,1554600,1116
2022-07-21,36.09,37.049999,35.52,36.290001,36.290001,1794500,1117
2022-07-22,36.119999,37.34,35.369999,35.48,35.48,1625200,1118
2022-07-25,36.66,37.259998,35.900002,37.049999,37.049999,1595900,1119
2022-07-26,38.110001,38.240002,35.990002,36.169998,36.169998,1115200,1120
2022-07-27,37.369999,39.099998,36.560001,38.82,38.82,1762000,1121
2022-07-28,39.310001,39.439999,37.470001,38.139999,38.139999,1925200,1122
2022-07-29,39.98,41.200001,38.919998,38.970001,38.970001,1582600,1123
2022-08-01,35.830002,36.650002,35.09,36.279999,36.279999,2612200,1124
2022-08-02,37.23,38.48,36.540001,37.150002,37.150002,2961100,1125
2022-08-03,37.580002,37.82,34.75,35,35,3023000,1126
2022-08-04,34.34,35.040001,32.509998,32.950001,32.950001,4536600,1127
2022-08-05,32.009998,34.419998,31.98,32.98,32.98,2613100,1128
2022-08-08,33.130001,35.009998,33.040001,34.880001,34.880001,2107700,1129
2022-08-09,35.52,36.16,34.040001,34.849998,34.849998,1697200,1130
2022-08-10,34.66,36.220001,33.009998,35.639999,35.639999,3239800,1131
2022-08-11,37.040001,38.049999,36.240002,37.43,37.43,2217500,1132
2022-08-12,36.560001,36.68,35.599998,36.27,36.27,2289800,1133
2022-08-15,32.91,34.720001,32.720001,34.330002,34.330002,3066900,1134
2022-08-16,34.099998,35.169998,32.259998,32.84,32.84,3091300,1135
2022-08-17,33.189999,34.540001,32.669998,33.509998,33.509998,2438900,1136
2022-08-18,34.849998,35.990002,34.619999,35.419998,35.419998,2527500,1137
2022-08-19,35.259998,36.490002,35.049999,35.290001,35.290001,1808300,1138
2022-08-22,34.07,35.919998,32.869999,35.880001,35.880001,3207500,1139
2022-08-23,36.939999,38.290001,36.91,37.84,37.84,1884400,1140
2022-08-24,37.830002,38.950001,37.23,38.939999,38.939999,2397700,1141
2022-08-25,39.290001,39.299999,36.82,37.450001,37.450001,1901200,1142
2022-08-26,36.5,37.099998,35.75,36.73,36.73,1488200,1143
2022-08-29,37.82,39.630001,37.580002,39.360001,39.360001,2103900,1144
2022-08-30,37.360001,37.5,35.209999,36.25,36.25,3727300,1145
2022-08-31,34.860001,35.900002,34.049999,34.119999,34.119999,2154000,1146
2022-09-01,33.169998,33.740002,31.969999,32.110001,32.110001,3399600,1147
2022-09-02,34,34.060001,32.400002,32.509998,32.509998,2286100,1148
2022-09-06,33.27,33.389999,32.279999,32.549999,32.549999,2505700,1149
2022-09-07,30.73,31.129999,29.32,29.35,29.35,5302500,1150
2022-09-08,29.940001,30.549999,29.280001,29.629999,29.629999,3009400,1151
2022-09-09,31.41,32.5,31.18,32.139999,32.139999,2034800,1152
2022-09-12,33.369999,33.849998,32.919998,33.240002,33.240002,1915400,1153
2022-09-13,32.990002,33.5,31.24,32.98,32.98,2198700,1154
2022-09-14,33.650002,34.18,33.009998,33.419998,33.419998,1594100,1155
2022-09-15,31.98,32.009998,30.43,30.75,30.75,2450600,1156
2022-09-16,31.1,31.42,30.360001,30.67,30.67,1761400,1157
2022-09-19,28.860001,30.940001,28.75,30.76,30.76,1771700,1158
2022-09-20,30.360001,30.370001,29.4,29.99,29.99,1756900,1159
2022-09-21,30.98,31.09,29.08,29.540001,29.540001,2790200,1160
2022-09-22,30.940001,31.27,29.440001,29.790001,29.790001,2478300,1161
2022-09-23,27.4,27.42,26.4,26.85,26.85,4061300,1162
2022-09-26,26.870001,27.549999,25.120001,25.139999,25.139999,3618800,1163
2022-09-27,25.940001,26.870001,25.379999,25.969999,25.969999,3054400,1164
2022-09-28,26.59,28.030001,26.35,27.84,27.84,2530300,1165
2022-09-29,27.9,28.23,27.129999,27.52,27.52,1697800,1166
2022-09-30,26.620001,27.299999,25.98,26.26,26.26,2702900,1167
2022-10-03,28.709999,28.93,27.73,28.200001,28.200001,3204100,1168
2022-10-04,29.68,30.4,29.27,30.059999,30.059999,3539600,1169
2022-10-05,30.809999,31.66,29.82,31.629999,31.629999,4449800,1170
2022-10-06,31.35,32.700001,31.26,32.68,32.68,1891300,1171
2022-10-07,32.900002,34.950001,32.869999,34.169998,34.169998,2845900,1172
2022-10-10,34.389999,35.130001,32.82,32.98,32.98,1353400,1173
2022-10-11,31.91,32.32,30.82,31.120001,31.120001,1740900,1174
2022-10-12,30.9,31.01,29.9,30.5,30.5,1180700,1175
2022-10-13,30.1,32.099998,30.030001,31.780001,31.780001,1436400,1176
2022-10-14,30.889999,31.16,29.639999,29.969999,29.969999,2201500,1177
2022-10-17,30.93,31.129999,29.74,30.02,30.02,1623000,1178
2022-10-18,29.559999,29.889999,28.389999,29.15,29.15,2081700,1179
2022-10-19,29.309999,30.540001,29.059999,30.1,30.1,1356800,1180
2022-10-20,30.84,31.43,29.75,30.120001,30.120001,1735100,1181
2022-10-21,30.08,30.700001,29.48,30.360001,30.360001,907600,1182
2022-10-24,30.1,30.91,29.84,30.35,30.35,1566600,1183
2022-10-25,30.5,31.16,30.18,30.549999,30.549999,1500000,1184
2022-10-26,31.129999,32.470001,31.1,32.34,32.34,1524000,1185
